ProductID,ProductName,Category,Brand,UnitPrice,CostPrice,Supplier,IsActive
392,T-Shirt,Fashion,Puma,445.15,292.9,Supplier_35,True
393,Pressure Cooker,Home & Kitchen,Bajaj,305.62,234.2,Supplier_32,True
394,Yoga Mat,Sports,Nike,252.07,202.35,Supplier_23,False
395,Badminton Racket,Sports,Cosco,660.81,460.15,Supplier_44,True
396,Pressure Cooker,Home & Kitchen,Prestige,203.26,159.64,Supplier_45,True
397,Gym Bag,Sports,Nike,432.19,302.25,Supplier_28,True
398,Shampoo,Beauty,Maybelline,393.51,281.91,Supplier_9,True
399,Air Fryer,Home & Kitchen,Hawkins,48.73,36.27,Supplier_1,False
400,Sneakers,Fashion,Adidas,676.24,482.28,Supplier_32,False
401,Moisturizer,Beauty,Nivea,307.6,249.46,Supplier_2,True
402,Microwave,Home & Kitchen,Prestige,158.08,120.17,Supplier_50,False
403,Yoga Mat,Sports,Nike,371.98,260.29,Supplier_18,True
404,Gym Bag,Sports,Yonex,443.2,277.71,Supplier_7,True
405,Cookware Set,Home & Kitchen,Prestige,214.4,138.78,Supplier_6,False
406,Smartphone,Electronics,Apple,584.46,407.24,Supplier_23,False
407,Jeans,Fashion,Zara,601.9,394.58,Supplier_4,True
408,Yoga Mat,Sports,Nivia,364.27,274.0,Supplier_46,True
409,Microwave,Home & Kitchen,LG,670.09,476.67,Supplier_44,True
410,T-Shirt,Fashion,Levi's,767.72,496.32,Supplier_9,True
411,Jacket,Fashion,Adidas,625.85,415.96,Supplier_44,False
412,Lipstick,Beauty,L'Oreal,464.19,319.88,Supplier_25,False
413,Monitor,Electronics,Samsung,344.41,262.65,Supplier_24,False
414,Lipstick,Beauty,Mamaearth,16.92,11.21,Supplier_47,True
415,Face Wash,Beauty,Mamaearth,543.47,399.88,Supplier_28,True
416,Serum,Beauty,Mamaearth,555.26,415.89,Supplier_37,True
417,Badminton Racket,Sports,Nike,674.41,448.14,Supplier_3,True
418,Face Wash,Beauty,Lakme,587.92,465.42,Supplier_30,True
419,Shampoo,Beauty,L'Oreal,584.1,442.25,Supplier_18,True
420,Mixer,Home & Kitchen,Bajaj,300.12,192.2,Supplier_11,True
421,Shampoo,Beauty,Mamaearth,272.42,220.32,Supplier_7,True
422,T-Shirt,Fashion,Levi's,96.81,75.02,Supplier_44,False
423,Tablet,Electronics,Samsung,654.66,410.38,Supplier_28,True
424,Shampoo,Beauty,Lakme,295.03,197.7,Supplier_7,True
425,Microwave,Home & Kitchen,Bajaj,116.51,77.19,Supplier_49,True
426,Hoodie,Fashion,Nike,413.03,286.01,Supplier_11,False
427,Pressure Cooker,Home & Kitchen,Philips,666.44,460.75,Supplier_29,True
428,Smartphone,Electronics,Samsung,543.75,378.7,Supplier_25,True
429,Shampoo,Beauty,Mamaearth,191.59,131.42,Supplier_16,True
430,Smartphone,Electronics,Sony,370.18,263.7,Supplier_48,False
431,Pressure Cooker,Home & Kitchen,Prestige,314.37,252.49,Supplier_32,True
432,Badminton Racket,Sports,Yonex,585.83,467.62,Supplier_37,False
433,Pressure Cooker,Home & Kitchen,LG,606.99,383.74,Supplier_50,True
434,Laptop,Electronics,HP,21.56,16.76,Supplier_4,False
435,Yoga Mat,Sports,Nivia,528.44,385.88,Supplier_26,True
436,Yoga Mat,Sports,Adidas,104.61,84.81,Supplier_6,True
437,Jacket,Fashion,Zara,292.87,201.46,Supplier_42,True
438,Pressure Cooker,Home & Kitchen,Hawkins,47.37,38.37,Supplier_28,True
439,Lipstick,Beauty,Maybelline,54.2,36.96,Supplier_43,True
440,Smartphone,Electronics,Samsung,447.66,353.73,Supplier_23,True
441,Jeans,Fashion,Puma,584.72,377.39,Supplier_47,True
442,Monitor,Electronics,Sony,175.58,143.27,Supplier_46,True
443,Lipstick,Beauty,Nivea,261.01,186.46,Supplier_37,True
444,Microwave,Home & Kitchen,Philips,605.84,388.93,Supplier_44,True
445,T-Shirt,Fashion,Zara,48.8,31.58,Supplier_16,True
446,Moisturizer,Beauty,Mamaearth,586.09,460.91,Supplier_3,False
447,Jeans,Fashion,Puma,318.41,213.97,Supplier_18,True
448,Football,Sports,Nivia,399.56,256.0,Supplier_12,True
449,Gym Bag,Sports,Yonex,60.67,43.77,Supplier_19,True
450,Air Fryer,Home & Kitchen,Prestige,315.07,233.81,Supplier_19,True
451,Gym Bag,Sports,Cosco,302.58,190.45,Supplier_50,True
452,Cricket Bat,Sports,Cosco,17.91,13.13,Supplier_15,True
453,Laptop,Electronics,Sony,515.73,381.88,Supplier_48,True
454,Smart Watch,Electronics,Apple,672.65,491.73,Supplier_4,True
455,Mixer,Home & Kitchen,Prestige,719.31,461.42,Supplier_34,False
456,Mixer,Home & Kitchen,Hawkins,413.05,294.58,Supplier_41,False
457,Smart Watch,Electronics,HP,59.36,40.52,Supplier_9,True
458,Microwave,Home & Kitchen,Bajaj,629.41,463.76,Supplier_48,True
459,Microwave,Home & Kitchen,Hawkins,196.34,124.47,Supplier_9,True
460,Jeans,Fashion,Nike,305.28,230.29,Supplier_8,True
461,Jacket,Fashion,Levi's,365.28,237.04,Supplier_6,True
462,Mixer,Home & Kitchen,LG,177.96,115.36,Supplier_10,True
463,Sneakers,Fashion,Puma,384.78,261.6,Supplier_17,True
464,Monitor,Electronics,Dell,401.05,282.42,Supplier_7,False
465,Laptop,Electronics,Apple,24.3,15.86,Supplier_15,True
466,Jacket,Fashion,Levi's,545.4,346.28,Supplier_6,True
467,Laptop,Electronics,Samsung,155.9,106.9,Supplier_9,True
468,Mixer,Home & Kitchen,Prestige,575.62,471.72,Supplier_37,False
469,Face Wash,Beauty,Nivea,270.76,197.54,Supplier_23,True
470,Jacket,Fashion,Puma,287.85,228.55,Supplier_40,True
471,Cookware Set,Home & Kitchen,Hawkins,615.87,442.56,Supplier_6,True
472,Moisturizer,Beauty,L'Oreal,167.4,107.73,Supplier_34,True
473,Gym Bag,Sports,Yonex,528.24,393.14,Supplier_35,False
474,Air Fryer,Home & Kitchen,LG,219.24,167.59,Supplier_2,True
475,Football,Sports,Cosco,678.5,448.92,Supplier_4,False
476,Yoga Mat,Sports,Nivia,794.49,499.81,Supplier_7,True
477,Hoodie,Fashion,Puma,642.4,409.98,Supplier_4,True
478,Badminton Racket,Sports,Nike,747.62,468.25,Supplier_12,True
479,Jacket,Fashion,Zara,599.07,405.04,Supplier_38,True
480,Air Fryer,Home & Kitchen,LG,125.76,79.63,Supplier_32,True
481,T-Shirt,Fashion,Levi's,70.12,54.23,Supplier_15,True
482,Football,Sports,Nike,249.45,172.55,Supplier_9,True
483,T-Shirt,Fashion,Puma,29.75,20.74,Supplier_10,True
484,Football,Sports,Nivia,304.41,193.06,Supplier_26,True
485,Microwave,Home & Kitchen,Bajaj,97.07,76.86,Supplier_28,False
486,Air Fryer,Home & Kitchen,Philips,549.79,349.84,Supplier_23,True
487,Gym Bag,Sports,Cosco,236.57,160.34,Supplier_9,True
488,Monitor,Electronics,HP,643.86,426.87,Supplier_37,True
489,Jacket,Fashion,Zara,732.1,461.31,Supplier_15,True
490,Serum,Beauty,L'Oreal,485.98,375.22,Supplier_21,True
491,Monitor,Electronics,Sony,20.0,15.58,Supplier_45,True
492,Mixer,Home & Kitchen,Bajaj,442.59,363.0,Supplier_29,False
493,Sneakers,Fashion,Levi's,592.59,442.07,Supplier_25,True
494,Shampoo,Beauty,Maybelline,110.28,89.7,Supplier_3,True
495,Tablet,Electronics,Sony,585.71,476.31,Supplier_11,False
496,Hoodie,Fashion,Nike,750.26,471.5,Supplier_22,False
497,Smartphone,Electronics,Dell,422.53,307.59,Supplier_4,True
498,Pressure Cooker,Home & Kitchen,Philips,299.33,210.55,Supplier_47,True
499,Pressure Cooker,Home & Kitchen,Bajaj,77.36,57.0,Supplier_36,False
500,Jacket,Fashion,Nike,14.66,11.87,Supplier_43,False
501,T-Shirt,Fashion,Nike,162.13,111.41,Supplier_6,False
502,Monitor,Electronics,Sony,375.09,240.76,Supplier_17,True
503,Cricket Bat,Sports,Nike,259.42,191.8,Supplier_12,False
504,Monitor,Electronics,Sony,306.98,237.88,Supplier_18,True
505,T-Shirt,Fashion,Nike,513.94,337.39,Supplier_27,True
506,Gym Bag,Sports,Yonex,562.05,411.02,Supplier_35,False
507,Gym Bag,Sports,Cosco,212.43,156.44,Supplier_46,True
508,Yoga Mat,Sports,Adidas,591.67,402.22,Supplier_40,True
509,Smartphone,Electronics,Dell,601.81,475.04,Supplier_14,True
510,Sneakers,Fashion,Nike,71.31,48.4,Supplier_13,True
511,Badminton Racket,Sports,Nivia,714.4,456.29,Supplier_5,True
512,Moisturizer,Beauty,Maybelline,432.73,280.51,Supplier_34,False
513,Smart Watch,Electronics,HP,363.93,266.06,Supplier_27,True
514,Hoodie,Fashion,Zara,468.66,295.51,Supplier_7,True
515,Badminton Racket,Sports,Yonex,675.24,435.06,Supplier_27,True
516,Lipstick,Beauty,Nivea,374.69,308.39,Supplier_18,False
517,Hoodie,Fashion,Zara,467.53,343.6,Supplier_26,True
518,Sneakers,Fashion,Nike,718.94,461.21,Supplier_2,True
519,Microwave,Home & Kitchen,Bajaj,652.8,422.99,Supplier_44,True
520,Jacket,Fashion,Adidas,671.23,487.37,Supplier_21,True
521,Face Wash,Beauty,Maybelline,131.14,102.09,Supplier_27,False
522,Football,Sports,Nivia,331.67,262.48,Supplier_20,False
523,Hoodie,Fashion,Zara,30.88,24.18,Supplier_13,True
524,Sneakers,Fashion,Nike,46.74,34.77,Supplier_13,True
525,Air Fryer,Home & Kitchen,Hawkins,320.91,204.5,Supplier_44,True
526,Sneakers,Fashion,Puma,382.68,301.08,Supplier_31,True
527,Microwave,Home & Kitchen,Philips,556.26,376.99,Supplier_19,True
528,Shampoo,Beauty,Lakme,647.67,428.37,Supplier_14,True
529,Jacket,Fashion,Adidas,462.74,329.28,Supplier_50,True
530,Shampoo,Beauty,L'Oreal,366.5,304.56,Supplier_17,True
531,Cookware Set,Home & Kitchen,Hawkins,591.18,427.28,Supplier_14,False
532,Air Fryer,Home & Kitchen,LG,253.89,204.6,Supplier_33,True
533,Yoga Mat,Sports,Adidas,218.87,148.51,Supplier_31,True
534,Microwave,Home & Kitchen,Bajaj,563.7,432.13,Supplier_46,True
535,Hoodie,Fashion,Adidas,600.68,385.08,Supplier_39,False
536,Mixer,Home & Kitchen,Philips,529.5,331.15,Supplier_17,False
537,Face Wash,Beauty,Nivea,472.47,295.68,Supplier_13,True
538,Sneakers,Fashion,Zara,667.11,454.2,Supplier_33,True
539,Jeans,Fashion,Zara,213.73,153.95,Supplier_48,True
540,Badminton Racket,Sports,Cosco,426.2,330.67,Supplier_15,True
541,Serum,Beauty,Mamaearth,181.4,137.67,Supplier_8,False
542,Smart Watch,Electronics,HP,580.72,472.71,Supplier_13,True
543,Serum,Beauty,Maybelline,328.9,212.42,Supplier_10,True
544,Sneakers,Fashion,Puma,768.79,493.72,Supplier_30,True
545,Mixer,Home & Kitchen,Philips,361.52,248.91,Supplier_12,True
546,Monitor,Electronics,Samsung,216.69,144.03,Supplier_11,True
547,Shampoo,Beauty,Lakme,452.15,311.1,Supplier_26,False
548,Face Wash,Beauty,Nivea,36.46,28.49,Supplier_24,True
549,Pressure Cooker,Home & Kitchen,LG,22.57,18.78,Supplier_47,True
550,Jacket,Fashion,Puma,99.04,73.18,Supplier_38,True
551,T-Shirt,Fashion,Nike,205.51,156.12,Supplier_47,True
552,Serum,Beauty,L'Oreal,695.4,498.11,Supplier_49,True
553,T-Shirt,Fashion,Levi's,181.77,121.92,Supplier_9,True
554,Smart Watch,Electronics,HP,124.97,92.8,Supplier_42,True
555,Lipstick,Beauty,Mamaearth,453.32,315.34,Supplier_4,True
556,Laptop,Electronics,Samsung,289.65,214.22,Supplier_36,True
557,Shampoo,Beauty,L'Oreal,509.17,350.64,Supplier_20,False
558,Tablet,Electronics,HP,466.54,315.17,Supplier_27,True
559,Football,Sports,Adidas,224.86,148.53,Supplier_32,True
560,Badminton Racket,Sports,Cosco,663.4,417.43,Supplier_23,False
561,Mixer,Home & Kitchen,Philips,435.75,278.59,Supplier_45,False
562,Mixer,Home & Kitchen,Philips,20.08,16.25,Supplier_8,False
563,Hoodie,Fashion,Nike,69.66,46.77,Supplier_17,True
564,Serum,Beauty,Mamaearth,294.48,237.5,Supplier_12,True
565,Microwave,Home & Kitchen,Bajaj,272.63,218.74,Supplier_49,True
566,Smartphone,Electronics,Apple,266.45,171.04,Supplier_40,True
567,Tablet,Electronics,Sony,135.5,99.61,Supplier_30,True
568,Moisturizer,Beauty,Nivea,498.05,327.93,Supplier_8,True
569,Laptop,Electronics,Apple,307.15,213.85,Supplier_37,False
570,Sneakers,Fashion,Zara,565.96,391.79,Supplier_44,True
571,Face Wash,Beauty,Nivea,612.33,444.92,Supplier_5,True
572,Air Fryer,Home & Kitchen,Prestige,552.36,386.09,Supplier_37,True
573,Air Fryer,Home & Kitchen,LG,502.56,347.24,Supplier_28,True
574,Moisturizer,Beauty,Mamaearth,126.79,82.84,Supplier_40,True
575,Smart Watch,Electronics,Apple,656.25,425.93,Supplier_11,True
576,Shampoo,Beauty,Mamaearth,225.72,172.14,Supplier_33,True
577,Gym Bag,Sports,Nike,505.4,410.38,Supplier_29,False
578,Monitor,Electronics,Dell,262.52,164.87,Supplier_48,True
579,Monitor,Electronics,Dell,39.13,27.56,Supplier_6,True
580,Cricket Bat,Sports,Adidas,457.26,330.75,Supplier_22,True
581,Monitor,Electronics,Apple,260.21,172.67,Supplier_39,False
582,Mixer,Home & Kitchen,Hawkins,84.51,57.74,Supplier_1,True
583,Air Fryer,Home & Kitchen,Bajaj,393.56,265.77,Supplier_3,True
584,Moisturizer,Beauty,L'Oreal,90.14,62.41,Supplier_13,True
585,Moisturizer,Beauty,L'Oreal,528.4,414.03,Supplier_22,True
586,Lipstick,Beauty,Lakme,109.56,70.38,Supplier_30,True
587,Lipstick,Beauty,Lakme,526.93,370.74,Supplier_28,False
588,Yoga Mat,Sports,Cosco,145.12,95.09,Supplier_7,False
589,Badminton Racket,Sports,Adidas,347.96,257.01,Supplier_39,True
590,Microwave,Home & Kitchen,Hawkins,670.6,485.54,Supplier_9,True
591,Lipstick,Beauty,Maybelline,231.67,156.47,Supplier_21,True
592,Hoodie,Fashion,Adidas,530.95,360.05,Supplier_44,True
593,Hoodie,Fashion,Zara,465.41,350.21,Supplier_8,True
594,Yoga Mat,Sports,Nike,424.82,289.61,Supplier_27,True
595,Lipstick,Beauty,Lakme,84.08,62.17,Supplier_4,True
596,Jeans,Fashion,Puma,724.79,491.93,Supplier_10,True
597,Air Fryer,Home & Kitchen,Philips,39.41,25.83,Supplier_7,True
598,Cricket Bat,Sports,Nike,395.4,260.35,Supplier_45,True
599,Monitor,Electronics,Dell,324.44,214.12,Supplier_44,True
600,Football,Sports,Yonex,479.69,374.4,Supplier_50,False
601,Hoodie,Fashion,Puma,400.47,277.84,Supplier_50,True
602,Pressure Cooker,Home & Kitchen,Hawkins,604.92,491.89,Supplier_12,True
603,Moisturizer,Beauty,Lakme,191.64,146.77,Supplier_11,True
604,Monitor,Electronics,Sony,451.45,357.75,Supplier_10,True
605,Yoga Mat,Sports,Yonex,558.74,423.14,Supplier_37,True
606,Smart Watch,Electronics,Sony,150.0,117.78,Supplier_5,True
607,Lipstick,Beauty,Maybelline,278.23,207.67,Supplier_14,True
608,Microwave,Home & Kitchen,Bajaj,175.68,117.04,Supplier_34,False
609,Football,Sports,Yonex,465.55,337.78,Supplier_42,True
610,Monitor,Electronics,Sony,724.0,458.81,Supplier_25,True
611,Football,Sports,Nivia,697.99,456.55,Supplier_24,False
612,Serum,Beauty,Lakme,574.86,450.16,Supplier_33,True
613,Smart Watch,Electronics,Apple,393.55,271.27,Supplier_14,True
614,Shampoo,Beauty,Lakme,405.08,273.5,Supplier_48,False
615,Laptop,Electronics,Apple,313.21,235.02,Supplier_6,True
616,Tablet,Electronics,Apple,405.34,283.46,Supplier_15,True
617,Moisturizer,Beauty,Nivea,437.79,318.81,Supplier_2,False
618,Laptop,Electronics,HP,469.37,324.3,Supplier_49,True
619,Smart Watch,Electronics,Sony,93.93,62.01,Supplier_20,True
620,Cookware Set,Home & Kitchen,Hawkins,298.14,203.61,Supplier_31,True
621,Cricket Bat,Sports,Cosco,570.9,375.91,Supplier_35,True
622,Jacket,Fashion,Puma,577.08,479.12,Supplier_36,True
623,Laptop,Electronics,Samsung,394.57,290.63,Supplier_36,True
624,Microwave,Home & Kitchen,Philips,177.71,113.75,Supplier_33,True
625,Jeans,Fashion,Adidas,406.29,312.27,Supplier_8,True
626,Yoga Mat,Sports,Yonex,335.12,236.02,Supplier_19,True
627,Pressure Cooker,Home & Kitchen,Prestige,509.88,365.54,Supplier_22,True
628,T-Shirt,Fashion,Adidas,183.84,149.72,Supplier_13,True
629,Serum,Beauty,Nivea,412.56,312.01,Supplier_38,True
630,Badminton Racket,Sports,Adidas,642.52,405.77,Supplier_11,True
631,Pressure Cooker,Home & Kitchen,Philips,522.8,358.98,Supplier_18,True
632,Sneakers,Fashion,Puma,318.14,236.8,Supplier_20,False
633,Cricket Bat,Sports,Yonex,402.28,326.32,Supplier_18,True
634,Badminton Racket,Sports,Cosco,535.93,369.44,Supplier_47,True
635,Laptop,Electronics,HP,584.35,408.19,Supplier_50,True
636,Tablet,Electronics,HP,441.94,276.3,Supplier_31,True
637,Pressure Cooker,Home & Kitchen,Hawkins,641.53,446.8,Supplier_19,True
638,Lipstick,Beauty,Maybelline,73.16,54.37,Supplier_1,True
639,Yoga Mat,Sports,Cosco,99.55,78.78,Supplier_37,True
640,Face Wash,Beauty,Mamaearth,163.53,117.22,Supplier_5,True
641,Mixer,Home & Kitchen,Philips,475.07,337.61,Supplier_24,False
642,Face Wash,Beauty,Nivea,43.13,29.55,Supplier_7,True
643,Air Fryer,Home & Kitchen,LG,390.86,289.38,Supplier_25,True
644,Yoga Mat,Sports,Yonex,211.79,133.28,Supplier_15,False
645,Cookware Set,Home & Kitchen,Bajaj,619.46,398.4,Supplier_1,True
646,Shampoo,Beauty,L'Oreal,69.62,47.77,Supplier_14,True
647,Jacket,Fashion,Adidas,465.65,304.99,Supplier_43,True
648,Face Wash,Beauty,Mamaearth,342.23,245.94,Supplier_14,True
649,Shampoo,Beauty,Lakme,44.51,31.14,Supplier_11,True
650,Yoga Mat,Sports,Yonex,103.81,81.96,Supplier_12,False
651,Football,Sports,Adidas,656.82,440.47,Supplier_19,True
652,Hoodie,Fashion,Levi's,767.98,496.46,Supplier_11,True
653,Shampoo,Beauty,Maybelline,610.29,399.36,Supplier_12,True
654,Sneakers,Fashion,Puma,371.08,302.3,Supplier_25,False
655,T-Shirt,Fashion,Nike,168.51,109.15,Supplier_33,False
656,T-Shirt,Fashion,Zara,151.29,96.94,Supplier_39,True
657,Football,Sports,Adidas,81.47,55.66,Supplier_39,True
658,Moisturizer,Beauty,Maybelline,233.1,191.48,Supplier_34,False
659,Sneakers,Fashion,Levi's,276.6,181.75,Supplier_49,True
660,Serum,Beauty,L'Oreal,315.23,243.8,Supplier_6,True
661,Gym Bag,Sports,Adidas,163.88,136.32,Supplier_48,True
662,Football,Sports,Adidas,357.32,264.68,Supplier_14,True
663,Face Wash,Beauty,Mamaearth,125.38,85.84,Supplier_17,True
664,Yoga Mat,Sports,Nike,247.86,189.17,Supplier_44,False
665,Hoodie,Fashion,Levi's,548.92,394.06,Supplier_24,False
666,Air Fryer,Home & Kitchen,Bajaj,264.91,178.73,Supplier_48,True
667,Monitor,Electronics,Apple,621.96,393.72,Supplier_7,True
668,Badminton Racket,Sports,Nike,581.74,402.42,Supplier_44,True
669,T-Shirt,Fashion,Levi's,618.05,404.14,Supplier_31,False
670,Tablet,Electronics,Samsung,146.2,118.67,Supplier_3,False
671,Lipstick,Beauty,Maybelline,238.4,150.37,Supplier_4,True
672,Face Wash,Beauty,Nivea,159.21,108.84,Supplier_34,True
673,Hoodie,Fashion,Nike,384.89,260.17,Supplier_40,True
674,Smartphone,Electronics,Sony,526.31,330.96,Supplier_6,True
675,Moisturizer,Beauty,Mamaearth,267.12,208.67,Supplier_1,True
676,Tablet,Electronics,HP,520.78,365.81,Supplier_38,True
677,Pressure Cooker,Home & Kitchen,Bajaj,392.44,307.12,Supplier_26,True
678,Cookware Set,Home & Kitchen,Philips,367.34,258.06,Supplier_33,True
679,Air Fryer,Home & Kitchen,Prestige,742.34,478.79,Supplier_37,True
680,Lipstick,Beauty,Nivea,320.41,246.98,Supplier_22,False
681,Face Wash,Beauty,Maybelline,320.79,246.17,Supplier_25,True
682,Sneakers,Fashion,Puma,672.59,478.17,Supplier_1,True
683,T-Shirt,Fashion,Puma,308.12,205.48,Supplier_22,True
684,Gym Bag,Sports,Cosco,210.88,163.8,Supplier_37,True
685,Sneakers,Fashion,Adidas,480.3,371.19,Supplier_16,True
686,Jeans,Fashion,Adidas,643.15,419.12,Supplier_23,True
687,Laptop,Electronics,Samsung,499.91,341.15,Supplier_40,True
688,Gym Bag,Sports,Yonex,254.48,191.89,Supplier_37,True
689,Lipstick,Beauty,L'Oreal,189.88,147.33,Supplier_37,True
690,Monitor,Electronics,HP,346.12,244.38,Supplier_33,True
691,Moisturizer,Beauty,L'Oreal,722.62,488.49,Supplier_30,True
692,Smartphone,Electronics,Samsung,243.0,195.92,Supplier_24,True
693,Jacket,Fashion,Zara,175.23,126.2,Supplier_40,True
694,Cookware Set,Home & Kitchen,Philips,297.78,217.73,Supplier_49,True
695,Microwave,Home & Kitchen,Hawkins,329.8,230.86,Supplier_37,True
696,Smartphone,Electronics,Sony,435.18,282.12,Supplier_13,True
697,T-Shirt,Fashion,Levi's,135.14,96.54,Supplier_41,True
698,Serum,Beauty,Mamaearth,407.38,285.45,Supplier_26,True
699,Jeans,Fashion,Nike,568.44,408.77,Supplier_41,True
700,Serum,Beauty,Mamaearth,266.13,186.87,Supplier_17,True
701,Laptop,Electronics,Dell,267.92,182.03,Supplier_39,True
702,Yoga Mat,Sports,Adidas,144.44,95.52,Supplier_23,True
703,Gym Bag,Sports,Nike,603.07,445.92,Supplier_19,False
704,Jacket,Fashion,Adidas,313.1,216.69,Supplier_26,True
705,Tablet,Electronics,Apple,161.64,121.83,Supplier_19,True
706,Badminton Racket,Sports,Nike,672.97,444.97,Supplier_24,False
707,Shampoo,Beauty,L'Oreal,535.71,428.56,Supplier_16,True
708,Smartphone,Electronics,Apple,253.28,204.55,Supplier_31,True
709,Smart Watch,Electronics,Dell,474.64,384.85,Supplier_17,True
710,Tablet,Electronics,Dell,182.96,122.38,Supplier_29,True
711,Jeans,Fashion,Zara,35.17,24.0,Supplier_21,False
712,Serum,Beauty,Maybelline,349.62,278.79,Supplier_45,True
713,Gym Bag,Sports,Adidas,464.24,319.21,Supplier_37,False
714,Badminton Racket,Sports,Adidas,634.18,455.37,Supplier_15,True
715,Serum,Beauty,Mamaearth,267.58,211.98,Supplier_1,True
716,Badminton Racket,Sports,Cosco,212.83,150.51,Supplier_45,False
717,Face Wash,Beauty,Mamaearth,585.31,385.28,Supplier_39,True
718,Tablet,Electronics,HP,159.01,102.4,Supplier_28,False
719,Sneakers,Fashion,Adidas,535.82,415.93,Supplier_6,False
720,Hoodie,Fashion,Zara,597.96,405.71,Supplier_19,True
721,Face Wash,Beauty,L'Oreal,130.77,99.38,Supplier_41,False
722,Badminton Racket,Sports,Nike,493.39,353.23,Supplier_21,True
723,Hoodie,Fashion,Nike,33.11,20.84,Supplier_19,True
724,T-Shirt,Fashion,Levi's,156.37,124.08,Supplier_32,True
725,Microwave,Home & Kitchen,Hawkins,552.76,395.01,Supplier_24,False
726,Laptop,Electronics,Sony,669.16,423.34,Supplier_4,True
727,Lipstick,Beauty,Lakme,306.92,240.37,Supplier_17,False
728,Smartphone,Electronics,Samsung,315.69,198.55,Supplier_16,True
729,T-Shirt,Fashion,Levi's,422.68,265.36,Supplier_31,False
730,Pressure Cooker,Home & Kitchen,Bajaj,387.32,318.29,Supplier_36,True
731,Microwave,Home & Kitchen,Hawkins,166.96,107.37,Supplier_43,True
732,Monitor,Electronics,Apple,214.13,169.01,Supplier_18,True
733,Face Wash,Beauty,L'Oreal,694.34,484.73,Supplier_45,False
734,Badminton Racket,Sports,Cosco,503.8,387.69,Supplier_32,True
735,Football,Sports,Nivia,57.28,39.29,Supplier_45,True
736,Jeans,Fashion,Levi's,235.14,165.2,Supplier_42,True
737,Face Wash,Beauty,L'Oreal,467.09,347.73,Supplier_9,True
738,Monitor,Electronics,Dell,402.34,283.92,Supplier_32,True
739,Yoga Mat,Sports,Cosco,269.27,180.36,Supplier_18,True
740,Smartphone,Electronics,HP,351.69,230.2,Supplier_35,True
741,Lipstick,Beauty,Lakme,249.4,195.73,Supplier_2,True
742,Badminton Racket,Sports,Cosco,531.61,363.29,Supplier_35,False
743,Sneakers,Fashion,Zara,486.0,385.21,Supplier_19,True
744,Face Wash,Beauty,Mamaearth,83.67,57.17,Supplier_3,True
745,Jeans,Fashion,Nike,79.74,62.46,Supplier_3,False
746,Lipstick,Beauty,Maybelline,460.57,353.64,Supplier_24,True
747,Football,Sports,Yonex,597.85,465.8,Supplier_32,True
748,Serum,Beauty,Lakme,446.49,283.43,Supplier_27,True
749,Tablet,Electronics,HP,402.14,269.22,Supplier_20,True
750,T-Shirt,Fashion,Zara,77.03,59.6,Supplier_25,True
751,Jeans,Fashion,Zara,456.82,289.31,Supplier_36,False
752,Tablet,Electronics,HP,504.29,340.5,Supplier_28,True
753,Hoodie,Fashion,Adidas,276.03,206.76,Supplier_11,False
754,Air Fryer,Home & Kitchen,Bajaj,659.37,495.82,Supplier_24,False
755,Lipstick,Beauty,Mamaearth,181.47,127.95,Supplier_25,True
756,Cookware Set,Home & Kitchen,Hawkins,576.41,480.31,Supplier_3,True
757,Yoga Mat,Sports,Yonex,118.56,76.19,Supplier_1,True
758,Jacket,Fashion,Adidas,31.54,20.63,Supplier_45,True
759,Yoga Mat,Sports,Adidas,413.78,289.63,Supplier_7,True
760,Shampoo,Beauty,Mamaearth,104.81,77.82,Supplier_38,True
761,Jacket,Fashion,Puma,74.84,55.03,Supplier_14,True
762,Pressure Cooker,Home & Kitchen,Hawkins,388.75,249.26,Supplier_45,True
763,Football,Sports,Nivia,526.56,368.09,Supplier_6,True
764,Cookware Set,Home & Kitchen,Bajaj,331.24,214.1,Supplier_50,True
765,Gym Bag,Sports,Yonex,51.48,36.52,Supplier_21,True
766,Pressure Cooker,Home & Kitchen,LG,125.01,85.07,Supplier_26,False
767,Yoga Mat,Sports,Adidas,74.32,54.14,Supplier_26,True
768,T-Shirt,Fashion,Puma,364.3,243.17,Supplier_36,False
769,Cookware Set,Home & Kitchen,Prestige,386.27,255.89,Supplier_9,True
770,Shampoo,Beauty,Maybelline,363.84,249.05,Supplier_13,True
771,Jacket,Fashion,Nike,519.28,390.62,Supplier_37,True
772,Monitor,Electronics,Dell,241.18,188.98,Supplier_23,True
773,Microwave,Home & Kitchen,Philips,497.89,311.95,Supplier_29,True
774,Shampoo,Beauty,Lakme,145.55,107.85,Supplier_49,True
775,Smartphone,Electronics,Samsung,746.05,474.98,Supplier_19,True
776,Microwave,Home & Kitchen,Prestige,278.73,230.53,Supplier_14,True
777,Hoodie,Fashion,Zara,536.11,377.67,Supplier_40,True
778,Smart Watch,Electronics,Dell,640.41,453.96,Supplier_17,True
779,Smartphone,Electronics,Sony,574.1,396.7,Supplier_4,False
780,Monitor,Electronics,Samsung,488.76,333.58,Supplier_43,True
781,Tablet,Electronics,Samsung,635.04,435.03,Supplier_15,False
782,Badminton Racket,Sports,Yonex,356.08,247.48,Supplier_6,True
783,Sneakers,Fashion,Zara,422.84,284.74,Supplier_3,True
